"CreationDate","UserIds","Operations","Workload","ResultStatus","ObjectIdExported","AuditDataExported","ClientIpExported","LocationExported","PrivateContentExported"
"5/11/2026 12:49:35 PM","ServicePrincipal_847fac5c-6e83-4dad-a0e0-ebf1bbd6dd9f","Update user.",,,"No","No","No","No","No"
"5/11/2026 12:49:35 PM","0cda8d96-61ae-4c67-99db-f849200b1dea","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 12:49:33 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 12:49:32 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 12:49:31 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 12:49:30 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 12:49:28 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 12:49:27 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 12:49:26 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 12:49:23 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/11/2026 12:49:18 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/11/2026 5:54:31 AM","ServicePrincipal_aa238db1-1abf-41fb-825d-90f5e5c8d49f","Update agreement.",,,"No","No","No","No","No"
"5/11/2026 1:30:17 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy",,,"No","No","No","No","No"
"5/11/2026 1:30:16 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy",,,"No","No","No","No","No"
"5/11/2026 1:29:22 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy",,,"No","No","No","No","No"
"5/10/2026 5:47:34 PM","ServicePrincipal_aa238db1-1abf-41fb-825d-90f5e5c8d49f","Update agreement.",,,"No","No","No","No","No"
"5/10/2026 6:52:44 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy",,,"No","No","No","No","No"
"5/10/2026 6:52:43 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy",,,"No","No","No","No","No"
"5/10/2026 6:51:37 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy",,,"No","No","No","No","No"
"5/10/2026 5:40:38 AM","ServicePrincipal_aa238db1-1abf-41fb-825d-90f5e5c8d49f","Update agreement.",,,"No","No","No","No","No"
"5/9/2026 5:33:06 PM","ServicePrincipal_aa238db1-1abf-41fb-825d-90f5e5c8d49f","Update agreement.",,,"No","No","No","No","No"
"5/9/2026 1:09:58 PM","Certificate","Update service principal.",,,"No","No","No","No","No"
"5/9/2026 5:25:00 AM","ServicePrincipal_aa238db1-1abf-41fb-825d-90f5e5c8d49f","Update agreement.",,,"No","No","No","No","No"
"5/8/2026 5:15:47 PM","ServicePrincipal_aa238db1-1abf-41fb-825d-90f5e5c8d49f","Update agreement.",,,"No","No","No","No","No"
"5/8/2026 5:09:32 AM","ServicePrincipal_aa238db1-1abf-41fb-825d-90f5e5c8d49f","Update agreement.",,,"No","No","No","No","No"
